1	-0.416790	-0.416790	0.000000	0.048910	0.048910	0.000000
2	-0.415777	-0.416283	0.000507	0.048950	0.048930	0.000020
3	-0.412475	-0.415014	0.001303	0.049020	0.048960	0.000032
4	-0.412946	-0.414497	0.001056	0.048785	0.048916	0.000049
5	-0.413463	-0.414290	0.000844	0.048977	0.048928	0.000040
6	-0.419821	-0.415212	0.001151	0.048924	0.048928	0.000033
7	-0.408170	-0.414206	0.001399	0.049044	0.048944	0.000032
8	-0.416302	-0.414468	0.001240	0.049221	0.048979	0.000044
9	-0.413677	-0.414380	0.001097	0.048734	0.048952	0.000048
10	-0.410269	-0.413969	0.001064	0.049494	0.049006	0.000069
11	-0.415082	-0.414070	0.000968	0.049164	0.049020	0.000064
12	-0.416484	-0.414271	0.000906	0.048939	0.049013	0.000059
13	-0.408162	-0.413801	0.000957	0.049017	0.049014	0.000054
14	-0.416056	-0.413962	0.000900	0.048956	0.049010	0.000050
15	-0.411746	-0.413815	0.000851	0.048801	0.048996	0.000049
16	-0.415769	-0.413937	0.000805	0.049097	0.049002	0.000046
17	-0.412612	-0.413859	0.000761	0.048982	0.049001	0.000043
18	-0.410834	-0.413691	0.000736	0.048843	0.048992	0.000042
19	-0.403859	-0.413173	0.000868	0.049070	0.048996	0.000040
20	-0.418923	-0.413461	0.000872	0.048827	0.048988	0.000039
21	-0.415483	-0.413557	0.000835	0.048595	0.048969	0.000041
22	-0.414551	-0.413602	0.000797	0.048750	0.048959	0.000041
23	-0.423710	-0.414042	0.000880	0.048757	0.048950	0.000040
24	-0.423104	-0.414419	0.000923	0.048777	0.048943	0.000039
25	-0.420522	-0.414664	0.000918	0.049006	0.048946	0.000037
26	-0.408661	-0.414433	0.000912	0.049198	0.048955	0.000037
27	-0.413954	-0.414415	0.000878	0.048968	0.048956	0.000036
28	-0.411674	-0.414317	0.000851	0.048985	0.048957	0.000034
29	-0.417206	-0.414417	0.000828	0.048830	0.048952	0.000033
30	-0.407994	-0.414203	0.000828	0.049168	0.048960	0.000033
31	-0.419838	-0.414384	0.000821	0.049024	0.048962	0.000032
32	-0.418585	-0.414516	0.000806	0.049119	0.048967	0.000031
33	-0.410787	-0.414403	0.000789	0.048926	0.048965	0.000031
34	-0.409668	-0.414263	0.000778	0.049173	0.048971	0.000030
35	-0.410685	-0.414161	0.000762	0.049341	0.048982	0.000031
36	-0.409049	-0.414019	0.000754	0.049074	0.048985	0.000030
37	-0.415262	-0.414053	0.000734	0.048951	0.048984	0.000030
38	-0.413224	-0.414031	0.000715	0.048973	0.048983	0.000029
39	-0.412256	-0.413985	0.000698	0.049015	0.048984	0.000028
