83	-5.454363	-5.464281	0.000945	1.449593	1.397953	0.004987
84	-5.465712	-5.464298	0.000933	1.377766	1.397712	0.004933
85	-5.462481	-5.464276	0.000923	1.399716	1.397736	0.004875
86	-5.474213	-5.464392	0.000919	1.358910	1.397284	0.004839
87	-5.457447	-5.464312	0.000912	1.452662	1.397921	0.004825
88	-5.471176	-5.464390	0.000905	1.372007	1.397626	0.004779
89	-5.457716	-5.464315	0.000898	1.412659	1.397795	0.004728
90	-5.468858	-5.464365	0.000889	1.363773	1.397417	0.004690
91	-5.456914	-5.464284	0.000883	1.430058	1.397776	0.004652
92	-5.460478	-5.464242	0.000875	1.411946	1.397930	0.004604
93	-5.466265	-5.464264	0.000865	1.392464	1.397871	0.004555
94	-5.470527	-5.464331	0.000859	1.349854	1.397360	0.004535
95	-5.459247	-5.464277	0.000851	1.441583	1.397826	0.004511
96	-5.463259	-5.464266	0.000842	1.405437	1.397905	0.004464
97	-5.457283	-5.464194	0.000837	1.431919	1.398256	0.004432
98	-5.464748	-5.464200	0.000828	1.403653	1.398311	0.004387
99	-5.457740	-5.464135	0.000822	1.429201	1.398623	0.004354
100	-5.464576	-5.464139	0.000814	1.383243	1.398469	0.004313
