1.000000	2.025746	3.188796	4.981186	4.871322	5.657783	7.442478	7.948234	9.944026	8.844713	9.703555	13.237832	14.916634	13.993991	15.307791	16.309094	18.342171	17.188960	18.767167	17.379649	17.779767	19.135634	22.961567	26.346935	24.823183	23.879876	30.867878	27.096157	29.026448	35.627990	29.083233	29.686035	36.500093	27.667833	34.172470	42.038199	37.387407	34.732826	38.455729	41.397962	41.910620	45.120397	47.451772	46.368845	44.720198	44.444919	44.870707	49.329789	49.185006	43.421172	47.983494	61.613708	51.013710	57.714729	57.500949	56.318919	51.111336	61.162074	56.074881	48.197617	58.708153	50.021607	72.672275	60.912806	66.558075	51.695276	64.960238	76.862100	65.369720	71.917656	80.056541	70.098403	75.886795	78.854622	68.473738	66.197387	70.471453	74.390471	90.851185	81.899931	70.123616	78.762051	74.332224	85.615500	74.298853	87.507571	83.706552	79.949583	96.578712	101.335929	88.123568	85.149789	101.157426	110.961159	95.472636	87.577695	94.196885	103.063969	109.462005	92.197790	
1.000000	2.090294	2.584590	4.178938	4.935763	6.366191	6.762007	8.359601	8.026092	9.974186	10.956988	13.202952	11.461337	14.189641	16.424621	14.904087	16.045263	19.939997	20.437442	22.260895	18.714265	24.178020	23.515193	24.991416	28.977381	23.203597	25.319744	27.863382	25.267782	31.242461	32.237166	32.769440	30.582287	35.122598	36.305606	35.531552	38.430701	35.102505	42.732242	41.191916	39.915944	43.988737	39.020087	40.836941	37.597983	41.997927	49.102238	45.448498	50.213346	49.341577	54.399562	52.681221	53.159136	51.230096	50.916818	56.197884	56.743318	51.774846	58.895459	57.755525	53.756927	60.586887	58.243611	78.497989	84.620371	59.264651	67.913214	68.074321	71.196044	73.814680	75.414206	75.748811	78.478179	71.360999	79.074829	71.681583	73.372631	70.469088	74.555933	83.741595	78.837488	79.616886	85.941875	83.677000	86.509057	91.197146	71.896086	94.176755	86.892007	102.011414	91.154016	95.296088	90.087301	82.743988	90.895039	102.668622	81.108547	109.688001	96.546692	117.021016	
1.000000	2.136947	2.931777	3.637918	5.407821	5.813823	6.650485	8.508700	8.564135	9.727335	10.150290	12.275194	12.531022	14.635851	14.808724	15.886181	17.728523	18.228177	19.711338	19.902036	20.184031	27.709549	22.243987	22.597494	27.227295	28.196916	27.342531	23.691913	32.523762	30.895837	28.229989	31.336135	29.616010	33.912335	33.462410	37.324993	35.149055	38.358387	34.748407	38.376530	38.418527	43.063484	44.357325	38.832770	43.410412	42.639724	46.869866	55.264829	49.057689	52.317700	55.443727	49.326588	46.419831	52.233360	51.339982	62.700169	60.673195	60.895856	55.077904	66.785986	65.528759	64.692581	57.872622	59.956621	72.516736	70.776486	70.358151	74.498600	73.350998	66.461299	73.056546	65.449056	72.130846	77.426396	66.481550	73.540306	59.601985	82.239170	70.840938	87.773886	73.331449	88.558394	77.371012	78.809835	85.021109	81.676819	91.664819	88.032121	88.893959	89.999029	92.515686	86.869182	81.551919	102.676664	87.244749	81.538421	96.868487	83.015570	101.284235	101.177445	
1.000000	2.126932	2.768414	3.882419	4.562933	6.235290	7.512365	8.554400	7.832313	11.503980	11.821493	11.671058	10.788490	12.891375	16.147979	16.967380	16.722422	17.460457	18.872076	19.622118	21.616441	22.973744	23.322489	22.322343	27.072228	25.111225	31.166171	24.545011	27.777357	34.177673	31.321311	26.115643	32.533218	37.148004	36.970078	34.442467	30.083756	36.216737	43.175343	41.713042	44.114920	35.886658	42.396152	42.418614	49.553438	50.450679	45.320468	44.118822	48.189061	50.738513	51.284356	52.311673	48.007708	49.900763	54.447949	57.926780	60.456261	58.640282	52.806841	60.448755	59.514610	61.661897	59.997702	56.329866	68.715998	68.900771	66.699401	74.773649	54.599712	70.809557	69.312816	67.272859	71.427839	71.526903	67.198289	75.343851	71.764535	77.630487	74.287352	68.227089	89.657494	75.068469	76.109933	91.684882	84.079576	79.351993	99.523762	87.401415	99.062822	98.955536	91.120685	102.940222	87.896118	87.025872	90.106635	90.598833	108.933507	109.804241	102.764337	114.476348	
1.000000	2.121038	2.719491	4.671522	5.093070	5.591750	6.705805	7.322477	7.819415	11.208197	10.173945	10.722476	11.642056	14.328116	15.423122	16.065332	18.243594	14.362195	19.162065	22.818948	19.790002	20.488842	23.762899	23.411479	29.304989	24.688600	25.407440	26.800190	31.174069	31.941292	23.349726	33.331847	32.256462	33.916876	40.592648	33.560821	38.378431	43.710681	44.319113	36.831922	44.302382	40.736207	41.130897	45.060272	44.761256	52.228529	43.677518	52.837803	48.790548	47.828409	52.270307	51.574739	54.407985	57.244750	54.618190	46.783172	54.293677	54.596524	68.667692	58.035362	55.047478	65.329645	67.941989	61.065496	64.343962	60.502186	60.220617	64.885570	62.489391	60.547670	72.910394	70.650767	67.918962	70.877630	66.433981	79.667438	69.031567	79.997581	81.610216	72.989738	90.689215	77.747616	76.580889	83.733500	81.017934	80.180867	100.624665	89.668813	83.945668	88.132408	87.461004	90.511654	77.063020	100.102715	113.355285	86.684570	101.893092	104.120708	98.487339	95.491775	
1.000000	2.055119	3.431264	4.009749	5.127509	5.827337	6.734073	8.641129	7.953164	9.195523	10.625877	11.404386	14.020706	14.863345	15.227447	16.668607	16.340694	21.821556	19.521334	22.092827	21.308548	22.236092	19.026606	24.484581	27.393283	23.700232	23.480132	28.728957	31.173220	30.089727	26.600976	28.556491	28.435951	37.413567	33.153036	33.451669	39.055785	41.336496	35.489978	41.170943	41.947672	43.592225	47.299629	43.060006	48.187759	42.913947	54.561859	56.823042	45.727564	49.896720	54.036744	52.601313	52.598912	62.311133	52.057727	51.931885	54.738415	58.899256	62.267942	74.008128	59.799650	63.237065	56.725120	61.568903	63.955491	72.115172	75.426392	63.055878	74.365453	63.461132	67.211863	71.501093	66.139031	65.086641	69.107589	70.146822	82.564419	72.385425	83.425387	81.744993	86.002149	84.157567	90.362296	76.585215	78.527863	77.627876	89.460799	84.622070	80.157149	89.293043	91.425595	94.457722	103.935670	81.017875	96.275885	98.125477	95.818675	89.998957	107.215439	94.726481	
1.000000	1.931344	2.847314	4.015143	4.787580	5.829474	7.226262	7.813729	8.513796	11.482557	12.255362	9.988279	11.863088	14.971192	13.938208	18.893306	18.130460	16.867728	20.934133	20.317426	21.686794	20.872553	24.730544	24.020204	24.968439	24.214329	27.676704	30.839294	33.716202	27.971306	28.995671	34.468536	32.101836	35.990227	36.766818	40.882608	43.542135	44.065615	36.806941	37.697747	41.574752	46.929666	41.371175	43.011762	37.997951	45.683448	50.328428	52.336931	39.448938	51.674258	46.282514	51.455058	64.781907	53.051611	55.283916	58.949711	52.437846	51.629908	55.755568	55.548246	66.271470	62.690413	69.315648	64.643903	61.705923	56.935449	66.069954	65.779936	70.298725	60.164732	75.536569	72.272354	68.943451	76.540878	81.231302	74.118642	76.345178	80.374919	81.859048	75.433194	78.161772	96.140045	88.506851	87.585975	89.710250	84.169670	77.003813	93.643724	91.179216	93.282610	88.909230	88.156579	96.964560	93.693430	100.134351	96.292884	90.275954	92.770527	98.954863	94.238311	
1.000000	2.398307	2.535394	4.411964	5.241722	5.499638	7.317488	8.682004	9.521302	9.224470	12.232203	12.539367	13.228978	12.408655	13.285028	13.704881	18.238064	16.205210	19.435038	22.828313	23.141364	20.281930	24.121898	25.818469	26.630107	24.039936	26.103827	29.450718	28.966002	27.844074	33.159181	35.114500	29.781869	33.989029	32.436845	38.318280	35.507540	38.194077	39.047942	37.606694	39.040908	35.859113	41.172661	45.429147	44.956361	42.628627	41.891753	45.414640	50.145203	50.230180	52.368979	50.836176	44.832281	55.210147	63.181503	52.374135	56.477354	61.114848	59.042241	50.601371	64.863391	53.072944	62.614454	63.207850	65.542242	68.341945	63.943327	79.348750	63.715692	68.515047	73.968404	83.450057	78.472653	67.649599	83.153154	80.803744	89.845479	78.874846	74.176970	71.828518	81.192513	85.060542	86.036434	64.190632	90.824983	87.963893	74.376397	88.976130	79.581812	83.716306	95.314723	97.420525	96.073755	94.777181	87.760767	104.924915	94.597141	95.253563	90.978713	103.988405	
1.000000	2.045938	3.092603	4.553731	4.458837	6.402072	6.652465	8.431595	9.880149	10.419655	11.531874	12.349827	11.743378	14.067536	17.878291	16.555490	21.481545	21.771310	17.872114	18.008702	20.419456	22.991312	22.150134	20.908312	25.300591	25.228344	24.213965	30.156806	23.547475	32.063796	37.371155	26.988136	30.802151	32.024089	34.463867	36.977055	33.354353	32.636623	32.732237	35.953269	42.189777	42.596533	46.055017	40.288443	44.624934	51.276570	39.324398	50.802014	49.946081	56.009425	50.514796	54.544126	47.065277	52.542686	54.989401	54.456315	67.290613	67.789172	57.903181	67.447034	64.089189	60.676374	59.098565	68.496509	72.161166	66.024528	67.421974	67.949836	71.619511	77.315435	76.980536	66.255667	74.172420	68.967075	77.576695	78.380167	67.042353	71.643099	88.260869	78.168139	92.079631	72.605910	72.865278	84.595589	88.274080	79.155636	74.999609	99.129793	82.977931	66.404361	95.222344	85.110697	82.054791	92.538293	88.397118	98.136820	85.971690	104.172176	88.567805	98.175994	
1.000000	1.920843	2.639931	3.820976	5.110475	5.362169	6.880258	9.214000	7.812766	9.722927	10.205709	11.016150	13.580236	12.536280	14.520991	16.588076	16.200443	19.707187	20.560910	21.937637	21.764408	23.579435	24.143281	21.479972	25.813112	20.972842	28.637331	28.632789	25.870203	31.655222	33.671483	31.709193	31.634085	33.275612	31.881619	36.549902	36.929002	35.769004	37.138982	45.554874	39.104428	38.673955	36.854290	41.275858	42.304130	43.345018	46.217104	43.997459	50.758952	50.287053	53.067169	44.530078	56.387011	59.133380	54.943253	57.428498	58.493245	64.960279	64.495013	57.154509	49.860422	61.143881	59.253035	59.566091	65.009817	60.818503	67.233303	65.785042	77.633207	71.556458	73.696696	80.869221	73.447463	75.135838	68.523590	76.299690	73.020717	76.419605	81.598268	72.892877	78.060661	71.865566	87.039044	81.632984	89.048926	96.456581	83.666748	89.267870	89.505566	93.848549	79.198097	89.727155	104.694997	97.236551	85.860071	90.205217	88.371262	95.106540	101.559752	91.641986	
