3.139619	3.143987	3.140611	3.141747	
3.137117	3.141464	3.141426	3.141496	
3.135406	3.143321	3.141840	3.141637	
3.142668	3.140652	3.141662	3.141482	
3.150112	3.141276	3.140598	3.141546	
3.134659	3.140636	3.141551	3.141651	
3.139018	3.142934	3.140917	3.141560	
3.139215	3.143708	3.141142	3.141553	
3.138180	3.140463	3.141017	3.141718	
3.136409	3.140458	3.141737	3.141475	
3.149577	3.142406	3.141698	3.141668	
3.147960	3.142836	3.142658	3.141808	
3.139698	3.140784	3.141672	3.141623	
3.142944	3.140779	3.141678	3.141735	
3.130400	3.142348	3.141353	3.141727	
3.144802	3.142344	3.142609	3.141506	
3.137747	3.140858	3.141618	3.141548	
3.146970	3.141745	3.142336	3.141385	
3.138318	3.142068	3.142089	3.141696	
3.139865	3.142048	3.141066	3.141627	
3.144456	3.144200	3.141301	3.141440	
3.133235	3.141935	3.141217	3.141526	
3.144684	3.141519	3.141817	3.141550	
3.147435	3.143474	3.142615	3.141504	
3.142974	3.140155	3.141947	3.141420	
3.146465	3.141422	3.141031	3.141645	
3.142223	3.144088	3.141746	3.141566	
3.147861	3.141475	3.142354	3.141947	
3.140496	3.143759	3.141815	3.141675	
3.154017	3.142903	3.141768	3.141647	
3.147019	3.140411	3.141817	3.141618	
3.143438	3.139442	3.140620	3.141401	
3.145594	3.141538	3.141260	3.141415	
3.142589	3.141217	3.140915	3.141716	
3.148287	3.140606	3.142108	3.141575	
3.140437	3.140465	3.141828	3.141555	
3.146306	3.141813	3.140778	3.141578	
3.143873	3.140921	3.141319	3.141674	
3.135897	3.142906	3.141916	3.141663	
3.150618	3.141608	3.141799	3.141724	
3.136428	3.141328	3.141725	3.141397	
3.145475	3.141403	3.141868	3.141745	
3.137580	3.140195	3.142182	3.141688	
3.147277	3.145133	3.141601	3.141256	
3.132871	3.140063	3.141173	3.141622	
3.142776	3.138401	3.142098	3.141581	
3.139668	3.140729	3.142642	3.141322	
3.137491	3.140624	3.140623	3.141699	
3.136074	3.141430	3.141626	3.141851	
3.141009	3.139976	3.141927	3.141404	
3.143320	3.143926	3.142433	3.141622	
3.149874	3.142719	3.140817	3.141513	
3.133981	3.139891	3.141718	3.141634	
3.135996	3.141902	3.141520	3.141588	
3.136655	3.142000	3.142090	3.141761	
3.135681	3.143652	3.140784	3.141540	
3.143863	3.142950	3.142123	3.141609	
3.142352	3.141188	3.140793	3.141899	
3.137343	3.142680	3.141650	3.141532	
3.146257	3.143043	3.140672	3.141571	
3.144842	3.141527	3.141604	3.141745	
3.139885	3.142170	3.141895	3.141791	
3.144486	3.141592	3.141937	3.141803	
3.139195	3.140203	3.141170	3.141454	
3.141434	3.140343	3.141134	3.141670	
3.145406	3.140835	3.142413	3.141518	
3.149398	3.141520	3.140916	3.141719	
3.142608	3.142694	3.140957	3.141457	
3.144605	3.141230	3.141884	3.141850	
3.140408	3.139242	3.140695	3.141723	
3.136802	3.142599	3.141202	3.141435	
3.135376	3.140460	3.141365	3.141442	
3.149586	3.142621	3.141916	3.141499	
3.146782	3.140765	3.142081	3.141918	
3.135907	3.141358	3.142115	3.141583	
3.139185	3.142287	3.141869	3.141696	
3.140753	3.142396	3.141709	3.141407	
3.138850	3.142864	3.142318	3.141810	
3.140339	3.140229	3.141426	3.141688	
3.134737	3.142904	3.141952	3.141684	
3.148317	3.140195	3.142105	3.141770	
3.143092	3.140058	3.141672	3.141552	
3.146782	3.144626	3.141341	3.141539	
3.135317	3.136990	3.140960	3.141486	
3.145683	3.140891	3.141229	3.141502	
3.133578	3.140984	3.141997	3.141371	
3.138318	3.142038	3.141298	3.141635	
3.142401	3.140975	3.141596	3.141475	
3.144150	3.140825	3.141974	3.141526	
3.142065	3.141771	3.141224	3.141755	
3.142539	3.142794	3.140950	3.141712	
3.133667	3.142407	3.141676	3.141184	
3.138003	3.140073	3.141609	3.141505	
3.139964	3.138763	3.141837	3.141652	
3.150499	3.140855	3.141304	3.141588	
3.136792	3.140933	3.141862	3.141443	
3.137609	3.140208	3.141619	3.141617	
3.137521	3.140784	3.141595	3.141711	
3.144971	3.140111	3.141601	3.141378	
3.141404	3.140715	3.140713	3.141935	
