0	1.226494	1.699180	
11	2.331568	1.932930	
14	2.578935	2.392682	
25	0.527608	4.535075	
9	0.173017	5.831787	
10	0.646429	7.546537	
23	1.209598	6.801369	
7	1.683247	5.724387	
8	2.792330	5.458579	
13	4.791379	4.942597	
2	4.771147	5.718346	
15	4.717966	5.849169	
12	4.932263	7.560475	
5	3.714963	8.365666	
27	2.261099	9.946104	
24	5.772691	8.400049	
4	6.560187	9.054837	
26	7.657639	9.702670	
28	9.188554	9.398755	
18	9.318655	7.540516	
16	6.168095	5.804683	
20	6.860058	3.693507	
1	7.296494	3.311657	
21	6.519547	2.138516	
31	7.134228	1.117769	
29	8.132855	0.179424	
6	7.760479	0.211376	
3	7.050290	0.860072	
22	6.783800	0.982145	
19	5.018578	0.242840	
30	1.338039	0.534795	
17	0.839539	1.592591	
