1	117.148	140.28
2	107.718	121.043
3	104.607	113.301
4	98.5113	106.925
5	89.4229	101.848
6	89.4229	95.097
7	87.0653	91.5568
8	84.0022	89.957
9	79.2485	87.2461
10	75.7903	82.4841
11	73.6697	79.3459
12	73.6697	76.8887
13	71.0538	76.2633
14	68.2534	75.1871
15	68.2534	72.6445
16	68.2534	71.5032
17	67.9103	70.9568
18	67.1233	70.3221
19	66.3884	67.8217
20	64.6053	67.1492
21	63.1155	65.7212
22	63.1155	64.7078
23	63.1155	64.4581
24	61.9639	64.3267
25	61.2566	64.3944
26	60.8527	64.3302
27	60.8527	63.479
28	57.0979	62.3003
29	56.3376	61.7758
30	55.9946	58.0503
31	55.9946	56.5261
32	55.9946	56.3671
33	55.8904	56.2825
34	54.9269	56.4718
35	54.8226	55.3792
36	54.467	55.0911
37	54.467	54.7255
38	54.467	54.5472
39	54.467	54.7661
40	54.467	54.8812
41	54.467	55.3173
42	54.467	54.9944
43	54.467	55.2203
44	54.467	54.9924
45	54.467	54.9243
46	54.467	54.9634
47	54.467	55.1535
48	54.467	54.9741
49	54.467	55.105
50	54.467	55.2986
51	54.467	54.9751
52	54.467	55.204
53	54.467	55.0945
54	54.467	55.072
55	54.467	55.0429
56	54.467	55.0791
57	54.467	55.1124
58	54.467	55.0183
59	54.467	55.0246
60	54.467	54.9583
61	54.467	55.2656
62	54.467	55.0084
63	54.467	55.0247
64	54.467	54.9251
65	54.467	55.2997
66	54.467	54.9585
67	54.467	54.9942
68	54.467	55.2245
69	54.467	55.3728
70	54.467	55.1095
71	54.467	55.2271
72	54.467	55.1398
73	54.467	54.9611
74	54.467	54.9063
75	54.467	55.0696
76	54.467	55.1347
77	54.467	55.1049
78	54.467	55.2272
79	54.467	55.197
80	54.467	55.1445
81	54.467	55.0312
82	54.467	55.0968
83	54.467	55.1038
84	54.467	55.073
85	54.467	55.1047
86	54.467	55.175
87	54.467	55.2042
88	54.467	54.9058
89	54.467	55.1217
90	54.467	54.9722
91	54.467	55.048
92	53.5526	55.2302
93	53.5526	54.8822
94	53.5526	54.3675
95	53.3881	53.8678
96	53.3881	53.6973
97	53.3881	53.5353
98	53.3881	53.7916
99	53.3881	54.2599
100	53.3881	54.0019
101	53.3881	54.09
102	53.3881	54.2091
103	53.3881	54.4435
104	53.3881	54.4964
105	52.2411	54.2393
106	52.2411	53.958
107	52.2411	52.9381
108	52.2411	52.8906
109	52.2411	52.9487
110	52.2369	52.8464
111	51.4438	52.6126
112	51.4438	52.2524
113	51.4438	52.4404
114	51.4438	52.0415
115	51.1024	51.6852
116	50.1811	51.3876
117	49.8108	51.0353
118	49.7722	50.5309
119	49.7239	49.9289
120	49.7239	49.7986
121	49.7239	49.7359
122	49.7239	49.9742
123	49.7239	51.6315
124	49.7239	51.0314
125	49.7239	51.2583
126	49.7239	52.1377
127	49.7239	51.4948
128	49.7239	52.0494
129	49.7239	51.6723
130	49.7239	51.3875
131	49.7239	51.2707
132	49.7239	51.7229
133	49.7239	51.7602
134	49.7239	51.6777
135	49.7239	51.3767
136	49.7239	51.5317
137	49.7239	51.6143
138	49.7239	51.3403
139	49.7239	51.7119
140	49.7239	51.9357
141	49.7239	52.222
142	49.7239	51.7773
143	49.7239	51.52
144	49.7239	51.5695
145	49.7239	51.6083
146	49.7239	52.0466
147	49.7239	51.6865
148	49.7239	51.601
149	49.7239	51.6768
150	49.7239	51.9623
151	49.7239	52.0538
152	49.7239	51.9473
153	49.7239	51.5771
154	49.7239	51.7957
155	49.7239	51.8461
156	49.7239	51.349
157	49.7239	51.834
158	49.7239	51.8765
159	49.7239	51.6128
160	49.7239	51.6012
161	49.7239	51.8427
162	49.7239	51.6127
163	49.7239	51.3708
164	49.7239	51.6141
165	49.7239	52.0423
166	49.7239	51.3054
167	49.7239	51.7356
168	49.7239	51.5884
169	49.7239	51.7001
170	49.7239	51.5613
171	49.7239	51.4339
172	49.7239	51.9499
173	49.7239	52.04
174	49.7239	51.8353
175	49.7239	51.874
176	49.7239	51.2762
177	49.7239	51.3196
178	49.7239	51.7785
179	49.7239	51.8849
180	49.7239	51.3124
181	49.7239	51.4908
182	49.7239	52.2238
183	49.7239	51.8161
184	49.7239	51.3965
185	49.7239	51.3206
186	49.7239	51.6296
187	49.7239	51.4039
188	49.7239	51.7165
189	49.7239	51.5721
190	49.7239	51.2675
191	49.7239	51.8638
192	49.7239	51.7804
193	49.7239	51.6887
194	49.7239	51.3678
195	49.7239	50.7904
196	49.7239	52.087
197	49.7239	51.3613
198	49.7239	51.6089
199	49.7239	51.5816
200	49.7239	51.3251
201	49.7239	51.5822
202	49.7239	52.2125
203	49.7239	51.7128
204	49.7239	51.5995
205	49.7239	51.8086
206	49.7239	51.8962
207	49.7239	51.4915
208	49.7239	51.2594
209	49.7239	51.2058
210	49.7239	51.6192
211	49.7239	51.3897
212	49.7239	51.8323
213	49.7239	51.4336
214	49.7239	51.998
215	49.7239	52.3656
216	49.7239	51.9803
217	49.7239	52.0659
218	49.7239	52.1984
219	49.7239	51.6402
220	49.7239	51.9298
221	49.7239	51.5377
222	49.7239	51.7852
223	49.7239	51.2559
224	49.7239	51.5276
225	49.7239	51.4978
226	49.7239	51.9661
227	49.7239	51.7582
228	49.7239	51.7408
229	49.7239	51.2391
230	49.7239	52.1137
231	49.7239	51.5645
232	49.7239	51.4903
233	49.7239	51.4491
234	49.7239	51.8035
235	49.7239	51.7342
236	49.7239	51.7306
237	49.7239	51.5633
238	49.7239	51.7056
239	49.7239	51.6798
240	49.7239	51.9175
