83	-5.456489	-5.463993	0.001491	1.424489	1.396024	0.007622
84	-5.449137	-5.463817	0.001484	1.482106	1.397049	0.007600
85	-5.453702	-5.463698	0.001471	1.444113	1.397603	0.007531
86	-5.472424	-5.463799	0.001457	1.342072	1.396957	0.007470
87	-5.472272	-5.463896	0.001444	1.344481	1.396354	0.007409
88	-5.473894	-5.464010	0.001432	1.330005	1.395600	0.007363
89	-5.471048	-5.464089	0.001418	1.350226	1.395090	0.007297
90	-5.462612	-5.464073	0.001402	1.398545	1.395128	0.007216
91	-5.476884	-5.464214	0.001394	1.329299	1.394405	0.007173
92	-5.476053	-5.464342	0.001385	1.350165	1.393924	0.007111
93	-5.474757	-5.464454	0.001374	1.351781	1.393471	0.007048
94	-5.448693	-5.464287	0.001370	1.480585	1.394398	0.007034
95	-5.481943	-5.464472	0.001368	1.298738	1.393391	0.007032
96	-5.487627	-5.464714	0.001375	1.272319	1.392130	0.007072
97	-5.460683	-5.464672	0.001361	1.404813	1.392260	0.007000
98	-5.463895	-5.464664	0.001347	1.397389	1.392313	0.006928
99	-5.466548	-5.464683	0.001334	1.411876	1.392510	0.006861
100	-5.478325	-5.464820	0.001327	1.292646	1.391512	0.006865
