1.044080	1.003761	1.004540	1.002027	
0.961011	1.021864	1.005473	0.999797	
1.043786	1.030424	0.996648	1.002189	
1.047115	1.030610	0.993006	0.999947	
1.031152	0.989173	0.998750	1.000388	
1.047128	1.013927	1.003335	0.999568	
1.013526	0.979334	1.003831	1.000559	
0.963499	1.010976	0.997212	1.001412	
0.878374	1.000909	0.996221	1.001214	
1.032634	0.985993	1.003465	0.997729	
1.041298	0.988990	0.995803	0.998311	
1.037605	1.014521	0.997843	0.996819	
1.040733	1.007875	1.009974	0.999208	
0.941881	1.005415	1.006286	0.997360	
0.958084	1.016942	1.002784	1.004261	
1.028890	1.005048	1.001209	0.999837	
1.027372	1.005248	1.006552	0.998073	
0.977794	0.999211	0.994748	1.000991	
1.022510	1.001308	1.006223	1.000986	
0.894520	1.016965	1.001452	0.999828	
1.043729	1.004286	0.996685	1.001243	
0.957178	0.972927	1.000565	0.998637	
1.041685	1.027517	0.999346	0.998119	
1.009708	1.013348	0.997846	1.002829	
1.021420	0.997352	1.004165	0.998380	
1.044823	1.023648	0.998154	1.000973	
1.036420	0.985913	0.996068	0.999367	
1.045605	0.986923	1.006470	0.999034	
0.855189	1.006315	1.002847	1.000464	
1.044695	0.989573	0.991999	0.997884	
1.021451	1.001616	1.004055	1.001604	
0.987147	0.982689	1.000607	1.001528	
1.047095	0.984415	1.000362	0.999451	
1.045280	0.992007	0.995838	1.000315	
0.862303	0.998623	1.001158	1.003344	
1.039514	1.024686	0.999643	0.999510	
0.994263	0.991501	0.998883	0.999213	
0.989168	1.011048	0.997325	1.000800	
1.045994	1.019264	1.000850	1.001670	
1.039452	0.996946	1.001030	0.999190	
1.028041	0.983915	0.996008	0.998908	
0.935407	1.011043	1.001179	0.998192	
0.942101	0.999807	1.005122	0.999321	
1.045283	0.992674	1.013164	0.999662	
0.991093	1.006487	0.995438	0.998986	
0.962574	0.981487	0.991620	1.002464	
1.045137	1.003591	1.009423	1.000291	
1.016513	0.990993	0.993559	0.998401	
1.042249	0.997658	1.004688	0.998993	
0.966681	0.997386	1.008616	1.003649	
0.990188	0.990092	0.993601	0.999443	
0.988823	0.995007	1.000734	1.001185	
0.955312	1.012816	0.986683	0.998255	
1.032711	0.987294	0.996684	1.000439	
0.965182	1.010656	1.007236	0.997946	
0.989794	1.005939	1.005403	1.001986	
1.046131	1.006904	1.000497	1.001842	
1.004207	1.015296	1.009429	0.998769	
1.022499	1.012985	0.999781	0.999821	
0.994244	1.009115	1.004395	1.002920	
1.039894	0.998973	1.004214	1.001165	
0.997327	1.003134	0.997947	1.000433	
0.893466	1.017323	0.996986	1.001293	
1.031958	0.978275	1.014222	1.002345	
1.046680	1.004274	0.998926	1.000282	
1.013181	0.992892	0.997821	1.001559	
0.988954	1.025183	0.997593	0.998936	
1.045936	1.003311	0.999267	0.997652	
0.980741	0.992335	1.000499	1.000454	
0.880147	1.005276	0.989709	0.999768	
0.979473	1.022246	1.006771	1.002159	
1.046251	1.019667	1.001955	0.999193	
1.034219	0.988402	0.985857	1.001326	
1.031630	1.031695	0.989304	1.000789	
1.036002	0.997725	1.004951	1.001484	
0.993968	0.993058	1.000449	0.997328	
0.984267	0.979900	1.000776	1.000209	
1.036440	1.021361	1.001529	1.000026	
0.900536	0.985399	1.002521	1.000138	
1.045165	0.996694	1.000340	0.998235	
1.027172	1.000165	1.000880	1.002004	
1.046882	0.987723	1.002578	0.998853	
1.010827	0.994571	0.996555	1.000367	
1.015675	1.003369	0.999770	0.998399	
1.015217	1.002688	1.004255	0.998045	
0.992403	0.994314	1.000182	0.998606	
1.043796	0.984224	1.007340	0.998796	
0.930119	1.013156	1.000669	0.999714	
0.860578	0.982926	0.998362	0.998366	
0.980873	1.003091	0.993452	0.998975	
0.926794	1.011477	1.011528	1.002613	
1.046741	1.000693	0.999151	0.999222	
1.046104	1.017334	1.010178	0.999910	
1.047073	0.982843	1.003478	1.000351	
0.857966	1.001507	0.996250	1.002949	
1.046789	1.007829	0.989106	0.997507	
0.991240	1.015253	1.004707	1.000967	
1.007951	0.993744	0.998886	1.000354	
1.036606	1.015241	0.999247	0.999931	
1.029568	0.985504	1.002460	1.000486	
