35	-7.474705	-7.476302	0.000393	1.253331	1.254251	0.000374	0.835554	0.836167	0.000069	-5.358466	-5.359143	0.000000	7.999671	7.980769	0.002436
36	-7.477880	-7.476346	0.000385	1.255575	1.254287	0.000365	0.837050	0.836192	0.000068	-5.359397	-5.359150	0.000000	7.971191	7.980503	0.002382
37	-7.475980	-7.476336	0.000374	1.253985	1.254279	0.000356	0.835990	0.836186	0.000066	-5.359087	-5.359149	0.000000	7.976497	7.980395	0.002320
38	-7.472151	-7.476226	0.000380	1.250819	1.254188	0.000358	0.833879	0.836125	0.000067	-5.358424	-5.359130	0.000000	7.998724	7.980877	0.002309
39	-7.476009	-7.476220	0.000371	1.254264	1.254190	0.000349	0.836176	0.836127	0.000066	-5.358837	-5.359122	0.000000	7.979963	7.980854	0.002249
40	-7.471636	-7.476106	0.000379	1.249940	1.254084	0.000356	0.833293	0.836056	0.000064	-5.358789	-5.359114	0.000000	7.996638	7.981249	0.002227
41	-7.473540	-7.476043	0.000375	1.252211	1.254038	0.000350	0.834808	0.836025	0.000065	-5.358421	-5.359097	0.000000	7.987138	7.981392	0.002177
42	-7.477302	-7.476073	0.000367	1.255104	1.254064	0.000343	0.836736	0.836042	0.000064	-5.359290	-5.359101	0.000000	7.982951	7.981429	0.002125
43	-7.476931	-7.476093	0.000359	1.255251	1.254091	0.000336	0.836834	0.836061	0.000063	-5.358772	-5.359094	0.000000	7.971421	7.981197	0.002088
44	-7.473965	-7.476045	0.000354	1.252280	1.254050	0.000331	0.834853	0.836033	0.000062	-5.358776	-5.359087	0.000000	7.981106	7.981195	0.002040
45	-7.481625	-7.476169	0.000368	1.259459	1.254170	0.000345	0.839639	0.836113	0.000060	-5.359258	-5.359090	0.000000	7.967805	7.980897	0.002016
46	-7.472235	-7.476083	0.000370	1.250384	1.254088	0.000347	0.833589	0.836059	0.000059	-5.358943	-5.359087	0.000000	8.006735	7.981459	0.002050
47	-7.475252	-7.476066	0.000362	1.253277	1.254071	0.000340	0.835518	0.836047	0.000058	-5.359067	-5.359087	0.000000	7.976353	7.981350	0.002009
48	-7.477970	-7.476105	0.000357	1.256304	1.254117	0.000336	0.837536	0.836078	0.000057	-5.358758	-5.359080	0.000000	7.951394	7.980726	0.002063
49	-7.473435	-7.476051	0.000354	1.251843	1.254071	0.000333	0.834562	0.836047	0.000056	-5.358684	-5.359072	0.000000	7.979362	7.980698	0.002021
