0	2.970653	0.870552	
47	4.532559	0.018904	
7	3.402579	2.401869	
6	4.241149	2.303684	
4	4.667042	3.324536	
40	5.101214	3.500401	
48	5.681746	4.597721	
30	4.523914	5.734303	
21	3.573917	5.159370	
39	3.954506	7.584818	
3	4.913260	7.280725	
12	6.124203	6.200090	
32	6.105327	6.009512	
1	7.701647	6.783192	
24	8.002632	6.241523	
2	8.009247	4.877069	
46	7.817218	3.373863	
19	6.410882	2.141847	
9	6.532303	1.260637	
31	6.135067	0.595884	
44	6.916072	0.502644	
27	8.690091	0.145944	
8	8.662583	1.193622	
26	9.394886	2.363657	
45	9.633864	2.601238	
14	9.214513	2.571050	
23	9.104364	3.642965	
34	8.559837	4.025825	
15	9.050075	6.055426	
20	8.550852	6.210378	
17	8.933935	7.222535	
36	9.495931	9.096920	
28	8.495031	9.634393	
29	7.850652	9.468638	
22	8.037916	9.145393	
42	8.261688	8.812664	
18	7.333339	8.077883	
25	6.734627	8.390265	
33	5.609675	9.763486	
43	4.361851	8.922545	
5	1.125644	9.731854	
38	1.033493	8.245212	
37	0.962978	6.658175	
11	0.985098	4.561212	
35	1.006197	3.647942	
13	0.194409	3.351639	
49	0.775167	2.955497	
16	1.559866	1.905410	
10	1.389371	1.093225	
41	2.431923	0.938064	
