2.852451	-4.419002	-1.566551	1.901634
2.955639	-4.522066	-1.566428	1.970426
2.926532	-4.492478	-1.565946	1.951021
2.772858	-4.336321	-1.563463	1.848572
2.855075	-4.420981	-1.565906	1.903383
2.871915	-4.439511	-1.567596	1.914610
2.871336	-4.437219	-1.565883	1.914224
2.864750	-4.429386	-1.564637	1.909833
2.856042	-4.421437	-1.565395	1.904028
2.891837	-4.456503	-1.564666	1.927891
2.794888	-4.358927	-1.564040	1.863258
2.821998	-4.387440	-1.565442	1.881332
2.632080	-4.195790	-1.563710	1.754720
2.778700	-4.341455	-1.562755	1.852466
2.843632	-4.407023	-1.563391	1.895755
2.710711	-4.274683	-1.563972	1.807140
2.907213	-4.470703	-1.563490	1.938142
2.876506	-4.441144	-1.564638	1.917671
2.837665	-4.402534	-1.564868	1.891777
2.962605	-4.528516	-1.565910	1.975070
2.945301	-4.512718	-1.567417	1.963534
2.725873	-4.292547	-1.566674	1.817249
2.784260	-4.349191	-1.564931	1.856173
2.808685	-4.371303	-1.562618	1.872457
2.892083	-4.453568	-1.561485	1.928055
2.845820	-4.410295	-1.564475	1.897213
2.871002	-4.436508	-1.565507	1.914001
2.672348	-4.234407	-1.562059	1.781565
2.884213	-4.450196	-1.565983	1.922809
2.976610	-4.544206	-1.567596	1.984407
2.790836	-4.357094	-1.566257	1.860558
2.870918	-4.435513	-1.564595	1.913945
2.920273	-4.483828	-1.563555	1.946848
2.699623	-4.263118	-1.563494	1.799749
2.828098	-4.392829	-1.564731	1.885399
2.768389	-4.330686	-1.562297	1.845592
2.739199	-4.302679	-1.563480	1.826132
2.912368	-4.475750	-1.563382	1.941579
2.796747	-4.359917	-1.563170	1.864498
2.886814	-4.448572	-1.561758	1.924543
2.869643	-4.431352	-1.561709	1.913095
2.773349	-4.338041	-1.564692	1.848899
2.829390	-4.391451	-1.562061	1.886260
2.823546	-4.387991	-1.564446	1.882364
2.933835	-4.501170	-1.567335	1.955890
2.701104	-4.263592	-1.562488	1.800736
2.838124	-4.401664	-1.563540	1.892082
2.894529	-4.456256	-1.561727	1.929686
2.795709	-4.354532	-1.558823	1.863806
2.889009	-4.451554	-1.562545	1.926006
2.662621	-4.224330	-1.561709	1.775081
2.777163	-4.342422	-1.565259	1.851442
2.876028	-4.440271	-1.564244	1.917352
2.771680	-4.336159	-1.564479	1.847787
2.706170	-4.271555	-1.565385	1.804113
2.668247	-4.230584	-1.562338	1.778831
2.760208	-4.324121	-1.563913	1.840139
2.790758	-4.353960	-1.563202	1.860505
2.860500	-4.425817	-1.565317	1.907000
2.872132	-4.436907	-1.564775	1.914755
2.925244	-4.488243	-1.562999	1.950163
2.848911	-4.413368	-1.564456	1.899274
2.932578	-4.498392	-1.565814	1.955052
2.782552	-4.346504	-1.563952	1.855035
2.782258	-4.346251	-1.563993	1.854838
3.005357	-4.571663	-1.566306	2.003571
2.829394	-4.394923	-1.565529	1.886262
2.701262	-4.267108	-1.565846	1.800841
2.898015	-4.463236	-1.565221	1.932010
2.845514	-4.409202	-1.563689	1.897009
2.891082	-4.456973	-1.565891	1.927388
2.945063	-4.509778	-1.564714	1.963376
2.908689	-4.473010	-1.564321	1.939126
2.823341	-4.388405	-1.565064	1.882228
2.980777	-4.546761	-1.565983	1.987185
2.828809	-4.394469	-1.565659	1.885873
2.860510	-4.425202	-1.564692	1.907006
2.890652	-4.455323	-1.564672	1.927101
2.793217	-4.359012	-1.565795	1.862145
2.869700	-4.431808	-1.562108	1.913133
2.788994	-4.353014	-1.564020	1.859329
2.789895	-4.353752	-1.563858	1.859930
2.821184	-4.385584	-1.564400	1.880789
2.801330	-4.366116	-1.564786	1.867554
2.843017	-4.410444	-1.567427	1.895345
2.905798	-4.475494	-1.569696	1.937199
2.727999	-4.293844	-1.565844	1.818666
2.813550	-4.376626	-1.563076	1.875700
2.830389	-4.395463	-1.565075	1.886926
2.855314	-4.420460	-1.565146	1.903542
2.728541	-4.292409	-1.563868	1.819027
2.822276	-4.385643	-1.563367	1.881517
2.778370	-4.345808	-1.567438	1.852247
2.841606	-4.409754	-1.568147	1.894404
2.795964	-4.363009	-1.567045	1.863976
2.935305	-4.500386	-1.565080	1.956870
2.796126	-4.358884	-1.562759	1.864084
2.914146	-4.477937	-1.563791	1.942764
2.810083	-4.374393	-1.564310	1.873389
2.818608	-4.383490	-1.564882	1.879072
