1.730801	-4.950095	-3.219293	1.153868
1.719586	-4.939130	-3.219545	1.146391
1.724081	-4.942114	-3.218033	1.149387
1.703248	-4.922467	-3.219219	1.135499
1.776856	-4.999023	-3.222167	1.184571
1.694805	-4.913561	-3.218755	1.129870
1.674201	-4.891405	-3.217204	1.116134
1.764811	-4.983435	-3.218625	1.176540
1.740631	-4.960757	-3.220126	1.160420
1.780421	-5.000107	-3.219686	1.186947
1.746418	-4.963472	-3.217054	1.164279
1.692613	-4.910547	-3.217935	1.128408
1.800555	-5.021663	-3.221108	1.200370
1.754554	-4.974581	-3.220027	1.169703
1.850583	-5.069699	-3.219116	1.233722
1.779804	-4.998631	-3.218827	1.186536
1.714515	-4.932753	-3.218238	1.143010
1.655201	-4.871454	-3.216253	1.103467
1.718671	-4.936105	-3.217434	1.145781
1.744343	-4.961155	-3.216811	1.162896
1.747988	-4.965851	-3.217863	1.165325
1.737990	-4.956079	-3.218089	1.158660
1.691090	-4.906115	-3.215025	1.127393
1.692000	-4.908264	-3.216264	1.128000
1.801876	-5.020571	-3.218696	1.201250
1.802727	-5.022059	-3.219333	1.201818
1.823312	-5.044207	-3.220895	1.215542
1.742280	-4.962993	-3.220713	1.161520
1.720005	-4.939054	-3.219049	1.146670
1.744637	-4.963100	-3.218464	1.163091
1.761154	-4.980783	-3.219629	1.174102
1.774546	-4.992775	-3.218228	1.183031
1.775790	-4.995429	-3.219639	1.183860
1.726578	-4.947010	-3.220432	1.151052
1.766017	-4.984918	-3.218901	1.177345
1.754549	-4.976853	-3.222304	1.169699
1.786297	-5.006057	-3.219761	1.190865
1.718432	-4.937867	-3.219435	1.145621
1.717619	-4.936273	-3.218654	1.145079
1.817095	-5.036986	-3.219891	1.211397
1.715265	-4.932800	-3.217536	1.143510
1.770613	-4.987522	-3.216909	1.180408
1.829806	-5.052245	-3.222439	1.219871
1.700602	-4.923735	-3.223133	1.133734
1.712906	-4.930679	-3.217773	1.141937
1.805069	-5.025286	-3.220217	1.203379
1.728134	-4.946145	-3.218011	1.152089
1.692558	-4.906449	-3.213891	1.128372
1.705899	-4.922211	-3.216312	1.137266
1.733461	-4.949857	-3.216396	1.155641
1.757907	-4.975777	-3.217870	1.171938
1.785514	-5.004145	-3.218631	1.190342
1.737360	-4.955534	-3.218173	1.158240
1.782237	-5.001175	-3.218938	1.188158
1.731415	-4.951972	-3.220557	1.154277
1.730731	-4.949602	-3.218871	1.153821
1.790258	-5.006036	-3.215778	1.193505
1.756379	-4.975508	-3.219130	1.170919
1.707002	-4.925605	-3.218603	1.138001
1.722995	-4.943188	-3.220193	1.148663
1.732529	-4.953730	-3.221202	1.155019
1.781645	-5.001835	-3.220190	1.187764
1.711349	-4.929792	-3.218443	1.140899
1.740166	-4.960112	-3.219946	1.160110
1.729013	-4.951090	-3.222077	1.152675
1.753634	-4.973437	-3.219803	1.169089
1.721972	-4.941588	-3.219616	1.147981
1.708164	-4.928102	-3.219937	1.138776
1.669202	-4.885722	-3.216520	1.112801
1.739972	-4.956216	-3.216244	1.159981
1.672883	-4.891185	-3.218302	1.115256
1.749258	-4.967476	-3.218219	1.166172
1.731165	-4.948674	-3.217508	1.154110
1.716441	-4.934977	-3.218536	1.144294
1.752291	-4.970257	-3.217965	1.168194
1.784384	-5.000707	-3.216323	1.189589
1.755978	-4.974916	-3.218938	1.170652
1.705841	-4.924246	-3.218405	1.137227
1.764348	-4.984380	-3.220032	1.176232
1.765528	-4.983748	-3.218220	1.177019
1.771934	-4.990107	-3.218173	1.181289
1.712399	-4.933041	-3.220642	1.141599
1.664495	-4.885794	-3.221299	1.109663
1.746074	-4.967892	-3.221818	1.164049
1.781991	-5.004155	-3.222164	1.187994
1.676965	-4.896384	-3.219419	1.117977
1.704836	-4.921497	-3.216661	1.136558
1.764481	-4.984963	-3.220482	1.176321
1.764891	-4.983086	-3.218195	1.176594
1.689056	-4.907214	-3.218157	1.126038
1.680034	-4.899390	-3.219356	1.120023
1.750569	-4.969525	-3.218956	1.167046
1.747225	-4.969436	-3.222211	1.164817
1.766633	-4.987031	-3.220399	1.177755
1.791007	-5.012111	-3.221103	1.194005
1.774787	-4.995747	-3.220960	1.183192
1.762591	-4.984593	-3.222002	1.175061
1.783027	-5.006262	-3.223235	1.188685
1.773553	-4.993633	-3.220080	1.182369
1.728956	-4.948909	-3.219953	1.152638
