2.678223	-4.886867	-2.208643	1.785482
2.425232	-4.636114	-2.210882	1.616822
2.334396	-4.543211	-2.208815	1.556264
2.351571	-4.556880	-2.205308	1.567714
2.534289	-4.738919	-2.204629	1.689526
2.405351	-4.611742	-2.206391	1.603567
2.483666	-4.689685	-2.206019	1.655777
2.406423	-4.612359	-2.205936	1.604282
2.498799	-4.708852	-2.210052	1.665866
2.395933	-4.607901	-2.211968	1.597289
2.565983	-4.775570	-2.209587	1.710655
2.402144	-4.610117	-2.207973	1.601430
2.354437	-4.563799	-2.209362	1.569625
2.398383	-4.608505	-2.210121	1.598922
2.394507	-4.604098	-2.209591	1.596338
2.532473	-4.740750	-2.208277	1.688315
2.472947	-4.682657	-2.209710	1.648631
2.292381	-4.502011	-2.209629	1.528254
2.401121	-4.611434	-2.210314	1.600747
2.411607	-4.624096	-2.212489	1.607738
2.388668	-4.603322	-2.214654	1.592446
2.200591	-4.415075	-2.214484	1.467060
2.435915	-4.646478	-2.210562	1.623944
2.328851	-4.538578	-2.209727	1.552568
2.383922	-4.591359	-2.207437	1.589281
2.530174	-4.740448	-2.210274	1.686783
2.501142	-4.713743	-2.212601	1.667428
2.317465	-4.532276	-2.214811	1.544977
2.612158	-4.825908	-2.213750	1.741439
2.527895	-4.740354	-2.212459	1.685263
2.512831	-4.724583	-2.211752	1.675221
2.459792	-4.669685	-2.209893	1.639862
2.357804	-4.566127	-2.208323	1.571869
2.320648	-4.530724	-2.210076	1.547099
2.313772	-4.524600	-2.210828	1.542515
2.319061	-4.530829	-2.211768	1.546041
2.446060	-4.658283	-2.212223	1.630707
2.451764	-4.664890	-2.213127	1.634509
2.580277	-4.790172	-2.209895	1.720185
2.422944	-4.633408	-2.210463	1.615296
2.495736	-4.703957	-2.208220	1.663824
2.375754	-4.583575	-2.207821	1.583836
2.410759	-4.622675	-2.211916	1.607173
2.450537	-4.663450	-2.212913	1.633691
2.447861	-4.661996	-2.214136	1.631907
2.497011	-4.710206	-2.213194	1.664674
2.477721	-4.687910	-2.210189	1.651814
2.401276	-4.610613	-2.209338	1.600850
2.636911	-4.845423	-2.208512	1.757940
2.510080	-4.716985	-2.206905	1.673387
2.429614	-4.636766	-2.207152	1.619743
2.321584	-4.529221	-2.207636	1.547723
2.404832	-4.613330	-2.208498	1.603221
2.346296	-4.554382	-2.208086	1.564197
2.126633	-4.335804	-2.209171	1.417755
2.174619	-4.383068	-2.208449	1.449746
2.315374	-4.524737	-2.209363	1.543583
2.444273	-4.654055	-2.209782	1.629515
2.569814	-4.780062	-2.210248	1.713210
2.609183	-4.821079	-2.211895	1.739455
2.472241	-4.682217	-2.209977	1.648160
2.419320	-4.626138	-2.206818	1.612880
2.333705	-4.540262	-2.206557	1.555803
2.330995	-4.536407	-2.205411	1.553997
2.354689	-4.559153	-2.204464	1.569793
2.318444	-4.521605	-2.203162	1.545629
2.593607	-4.797818	-2.204211	1.729071
2.483115	-4.690918	-2.207803	1.655410
2.407349	-4.615942	-2.208593	1.604899
2.422948	-4.631935	-2.208988	1.615298
2.418250	-4.627100	-2.208850	1.612167
2.387364	-4.597602	-2.210238	1.591576
2.475026	-4.685435	-2.210409	1.650017
2.493055	-4.703435	-2.210380	1.662036
2.367551	-4.576615	-2.209064	1.578367
2.400493	-4.611322	-2.210829	1.600328
2.328660	-4.538216	-2.209556	1.552440
2.374307	-4.579588	-2.205281	1.582871
2.283150	-4.487705	-2.204555	1.522100
2.335668	-4.541551	-2.205883	1.557112
2.438898	-4.645193	-2.206295	1.625932
2.263972	-4.472177	-2.208206	1.509314
2.410158	-4.621360	-2.211202	1.606772
2.283614	-4.493654	-2.210041	1.522409
2.304798	-4.514281	-2.209483	1.536532
2.464247	-4.676070	-2.211823	1.642831
2.617318	-4.829348	-2.212031	1.744879
2.519880	-4.730618	-2.210738	1.679920
2.378646	-4.588656	-2.210010	1.585764
2.535060	-4.746549	-2.211490	1.690040
2.312021	-4.520684	-2.208662	1.541347
2.382245	-4.589697	-2.207452	1.588163
2.446553	-4.655833	-2.209280	1.631035
2.352465	-4.560168	-2.207704	1.568310
2.473484	-4.680803	-2.207319	1.648989
2.449644	-4.657035	-2.207391	1.633096
2.533108	-4.741252	-2.208145	1.688738
2.560209	-4.772982	-2.212773	1.706806
2.338034	-4.551499	-2.213464	1.558690
2.339077	-4.550334	-2.211257	1.559385
